849	R(R(^(^(^(#))),#,^(^(^(0)))),^(^(0)),^(^(^(^(^(0))))))
850	R(R(^(^(^(#))),#,^(0)),^(^(^(0))),^(^(^(^(^(0))))))
851	^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),^(^(^(^(^(0)))))))
852	R(^(^(R(R(^(^(^(#))),#,^(0)),#,^(^(^(0)))))),0,^(^(0)))
853	R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),^(^(^(^(0)))))
854	^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),^(^(^(^(0))))))
855	^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),^(^(^(^(0)))))))
856	^(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),^(^(^(^(0))))))))
857	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(^(0)))),^(^(0)),^(^(^(0))))
864	R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(^(0)))),^(^(^(0))))
865	^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(^(0)))),^(^(^(0)))))
866	^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(^(0)))),^(^(^(0))))))
875	R(R(^(^(^(^(^(#))))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(0))))
889	R(R(R(^(^(#)),#,^(^(^(^(^(^(^(0)))))))),#,0),^(0),^(^(0)))
890	^(R(R(R(^(^(#)),#,^(^(^(^(^(^(^(0)))))))),#,0),^(0),^(^(0))))
896	R(R(R(^(^(#)),#,0),#,^(^(^(^(^(^(^(0)))))))),0,^(^(0)))
897	^(R(R(R(^(^(#)),#,0),#,^(^(^(^(^(^(^(0)))))))),0,^(^(0))))
898	^(^(R(R(R(^(^(#)),#,0),#,^(^(^(^(^(^(^(0)))))))),0,^(^(0)))))
907	R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(^(^(0)))),^(^(^(0))))
908	^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(^(^(0)))),^(^(^(0)))))
910	R(^(^(R(R(^(^(^(#))),#,^(^(0))),^(^(0)),#))),0,^(^(^(0))))
911	R(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#))),^(0),^(^(^(0))))
912	^(R(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#))),^(0),^(^(^(0)))))
913	^(^(R(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#))),^(0),^(^(^(0))))))
936	R(R(^(^(^(^(^(#))))),#,^(^(^(^(^(^(0))))))),0,^(^(^(^(0)))))
937	R(R(^(^(^(^(^(#))))),#,^(^(0))),^(0),^(^(^(^(0)))))
938	R(R(^(^(^(^(#)))),#,^(^(0))),^(^(^(0))),^(^(^(^(0)))))
939	^(R(R(^(^(^(^(#)))),#,^(^(0))),^(^(^(0))),^(^(^(^(0))))))
940	^(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(^(^(0))),^(^(^(^(0)))))))
950	R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),^(^(^(^(0)))),^(^(^(0))))
969	R(R(^(^(^(#))),#,^(^(^(^(^(^(0))))))),^(0),^(^(^(^(^(0))))))
970	R(R(^(^(^(#))),#,^(^(^(^(0))))),^(^(0)),^(^(^(^(^(0))))))
971	R(R(^(^(^(#))),#,^(^(0))),^(^(^(0))),^(^(^(^(^(0))))))
972	R(R(^(^(^(#))),#,0),^(^(^(^(0)))),^(^(^(^(^(0))))))
973	R(^(R(R(^(^(^(#))),#,0),#,^(^(^(^(0)))))),0,^(^(0)))
974	^(R(^(R(R(^(^(^(#))),#,0),#,^(^(^(^(0)))))),0,^(^(0))))
975	^(^(R(^(R(R(^(^(^(#))),#,0),#,^(^(^(^(0)))))),0,^(^(0)))))
976	^(^(^(R(^(R(R(^(^(^(#))),#,0),#,^(^(^(^(0)))))),0,^(^(0))))))
1000	R(R(R(^(^(#)),^(^(^(^(^(0))))),#),#,0),^(0),^(^(^(0))))
1001	^(R(R(R(^(^(#)),^(^(^(^(^(0))))),#),#,0),^(0),^(^(^(0)))))
1002	R(^(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#)))),^(0),^(^(^(0))))
1003	^(R(^(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#)))),^(0),^(^(^(0)))))
1020	R(R(^(^(#)),#,^(^(^(^(0))))),0,^(^(^(^(^(^(^(^(0)))))))))
1021	R(R(^(^(#)),#,^(^(^(0)))),^(0),^(^(^(^(^(^(^(^(0)))))))))
1022	R(R(R(^(^(#)),#,^(^(0))),^(^(^(0))),#),0,^(^(^(0))))
1023	R(R(^(^(^(^(#)))),#,^(^(^(0)))),0,^(^(^(^(^(0))))))
1024	R(R(^(^(^(^(#)))),#,0),^(0),^(^(^(^(^(0))))))
1025	^(R(R(^(^(^(^(#)))),#,0),^(0),^(^(^(^(^(0)))))))
1026	R(^(^(R(R(^(^(#)),#,0),#,^(0)))),0,^(^(^(0))))
1027	^(R(^(^(R(R(^(^(#)),#,0),#,^(0)))),0,^(^(^(0)))))
1028	^(^(R(^(^(R(R(^(^(#)),#,0),#,^(0)))),0,^(^(^(0))))))
1029	R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(^(0))),^(^(^(0))))
1030	^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(^(0))),^(^(^(0)))))
1031	^(^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(^(0))),^(^(^(0))))))
1036	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(^(0))))),0,^(^(^(^(0)))))
1037	^(R(R(^(^(^(^(^(^(#)))))),#,^(^(^(^(0))))),0,^(^(^(^(0))))))
1056	R(^(R(R(^(^(#)),#,^(0)),^(^(^(^(^(0))))),#)),0,^(^(0)))
1057	R(^(R(R(^(^(#)),#,0),^(^(^(^(^(0))))),#)),0,^(^(^(0))))
1058	^(R(^(R(R(^(^(#)),#,0),^(^(^(^(^(0))))),#)),0,^(^(^(0)))))
1059	^(^(R(^(R(R(^(^(#)),#,0),^(^(^(^(^(0))))),#)),0,^(^(^(0))))))
1080	R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(^(^(0))))),^(^(^(0))))
1081	^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(^(^(^(0))))),^(^(^(0)))))
1086	R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),^(^(^(0))),^(^(^(0))))
1087	^(R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),^(^(^(0))),^(^(^(0)))))
1089	R(^(^(R(R(^(^(#)),#,^(0)),^(^(^(^(^(0))))),#))),0,^(^(0)))
1090	R(^(^(R(R(^(^(#)),#,0),^(^(^(^(^(0))))),#))),^(0),^(^(0)))
1091	R(R(^(^(^(#))),#,^(^(^(^(^(0)))))),^(^(0)),^(^(^(^(^(0))))))
1092	R(R(^(^(^(#))),#,^(^(^(0)))),0,^(^(^(^(^(^(0)))))))
1093	R(R(^(^(^(#))),#,^(0)),0,^(^(^(^(^(^(^(0))))))))
1094	^(R(R(^(^(^(#))),#,^(0)),0,^(^(^(^(^(^(^(0)))))))))
1095	R(^(^(R(R(^(^(^(#))),#,^(0)),#,^(0)))),^(0),^(^(0)))
1096	R(^(R(R(^(^(#)),#,^(0)),^(^(^(0))),#)),^(0),^(^(^(0))))
1097	R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),^(^(0)),^(^(^(0))))
1098	R(^(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(0))))))),0,^(^(0)))
1099	^(R(^(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(0))))))),0,^(^(0))))
1108	R(R(^(^(^(^(#)))),#,^(^(^(^(0))))),^(^(^(0))),^(^(^(^(0)))))
1109	R(R(^(^(^(^(#)))),#,^(0)),^(^(^(^(0)))),^(^(^(^(0)))))
1110	^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(^(0)))),^(^(^(^(0))))))
1111	R(R(R(^(^(#)),^(^(^(^(^(0))))),#),#,^(0)),0,^(^(^(^(0)))))
1112	^(R(R(R(^(^(#)),^(^(^(^(^(0))))),#),#,^(0)),0,^(^(^(^(0))))))
1120	R(^(R(R(^(^(^(#))),#,^(^(^(0)))),^(^(^(0))),#)),0,^(^(0)))
1121	R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),^(0),^(^(0)))
1122	^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),^(0),^(^(0))))
1123	R(R(^(^(^(^(^(^(#)))))),#,^(0)),^(^(^(^(^(0))))),^(^(^(0))))
1143	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(0))),^(^(^(0))),^(^(^(0))))
1149	R(^(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#))),^(0),^(^(0)))
1150	^(R(^(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#))),^(0),^(^(0))))
1168	R(^(^(R(R(^(^(#)),#,^(^(0))),^(^(^(0))),#))),0,^(^(^(0))))
1169	R(^(^(R(R(^(^(#)),#,^(0)),^(^(^(0))),#))),^(0),^(^(^(0))))
1170	R(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#))),0,^(^(^(^(0)))))
1171	^(R(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#))),0,^(^(^(^(0))))))
1172	^(^(R(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#))),0,^(^(^(^(0)))))))
1183	R(^(R(R(^(^(^(#))),#,^(^(^(0)))),^(^(0)),#)),0,^(^(^(0))))
1184	R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),^(0),^(^(^(0))))
1185	^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),^(0),^(^(^(0)))))
1186	^(^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),^(0),^(^(^(0))))))
1194	R(R(^(^(^(^(#)))),#,^(^(0))),^(^(^(^(0)))),^(^(^(^(0)))))
1195	^(R(R(^(^(^(^(#)))),#,^(^(0))),^(^(^(^(0)))),^(^(^(^(0))))))
1200	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(^(0)))),0,^(^(^(^(0)))))
1201	^(R(R(^(^(^(^(^(^(^(#))))))),#,^(^(^(0)))),0,^(^(^(^(0))))))
1213	R(R(^(^(^(#))),#,^(^(^(^(0))))),^(^(^(0))),^(^(^(^(^(0))))))
1214	R(R(^(^(^(#))),#,^(^(0))),^(^(^(^(0)))),^(^(^(^(^(0))))))
1215	R(R(R(^(^(^(#))),#,0),#,^(^(^(^(^(0)))))),0,^(^(0)))
1216	^(R(R(R(^(^(^(#))),#,0),#,^(^(^(^(^(0)))))),0,^(^(0))))
1217	^(^(R(R(R(^(^(^(#))),#,0),#,^(^(^(^(^(0)))))),0,^(^(0)))))
1218	^(^(^(R(R(R(^(^(^(#))),#,0),#,^(^(^(^(^(0)))))),0,^(^(0))))))
1249	R(R(^(^(^(^(^(#))))),#,^(^(^(^(0))))),^(0),^(^(^(^(0)))))
1250	R(R(^(^(^(^(^(#))))),#,0),^(^(0)),^(^(^(^(0)))))
1251	^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),^(^(^(^(0))))))
1252	^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),^(^(^(^(0)))))))
1253	^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),^(^(^(^(0))))))))
1254	^(^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),^(^(^(^(0)))))))))
1275	R(^(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#))),^(0),^(^(^(0))))
1276	R(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#)),^(^(0)),^(^(0)))
1277	R(R(^(^(#)),#,^(^(^(0)))),^(^(0)),^(^(^(^(^(^(^(^(0)))))))))
1278	R(R(R(^(^(#)),#,^(^(0))),#,^(^(^(0)))),^(0),^(^(0)))
1279	^(R(R(R(^(^(#)),#,^(^(0))),#,^(^(^(0)))),^(0),^(^(0))))
1280	R(R(^(^(^(^(#)))),#,0),^(^(^(^(^(0))))),^(^(^(^(0)))))
1281	^(R(R(^(^(^(^(#)))),#,0),^(^(^(^(^(0))))),^(^(^(^(0))))))
1282	^(^(R(R(^(^(^(^(#)))),#,0),^(^(^(^(^(0))))),^(^(^(^(0)))))))
1283	R(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(0))))))))),0,^(^(0)))
1284	^(R(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(0))))))))),0,^(^(0))))
1295	R(R(^(^(^(^(^(^(#)))))),#,^(^(^(^(^(0)))))),0,^(^(^(^(0)))))
1296	R(R(^(^(^(^(^(^(#)))))),#,0),^(0),^(^(^(^(0)))))
1297	^(R(R(^(^(^(^(^(^(#)))))),#,0),^(0),^(^(^(^(0))))))
1298	^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(0),^(^(^(^(0)))))))
1299	^(^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(0),^(^(^(^(0))))))))
1300	^(^(^(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(0),^(^(^(^(0)))))))))
1302	R(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#))),0,^(^(^(0))))
1303	^(R(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(0)),#))),0,^(^(^(0)))))
1331	R(R(^(R(^(^(#)),^(^(^(^(^(0))))),#)),#,0),^(0),^(^(^(0))))
1332	^(R(R(^(R(^(^(#)),^(^(^(^(^(0))))),#)),#,0),^(0),^(^(^(0)))))
1333	R(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),#)),0,^(^(^(0))))
1334	^(R(^(R(R(^(^(^(^(^(^(#)))))),#,0),^(^(0)),#)),0,^(^(^(0)))))
1335	R(R(^(^(^(#))),#,^(^(^(0)))),^(^(^(^(0)))),^(^(^(^(^(0))))))
1336	R(R(R(^(^(^(#))),#,^(0)),#,^(^(^(^(^(0)))))),0,^(^(0)))
1337	^(R(R(R(^(^(^(#))),#,^(0)),#,^(^(^(^(^(0)))))),0,^(^(0))))
1338	^(^(R(R(R(^(^(^(#))),#,^(0)),#,^(^(^(^(^(0)))))),0,^(^(0)))))
1364	R(R(^(^(^(^(#)))),#,^(^(^(^(0))))),0,^(^(^(^(^(0))))))
1365	R(R(^(^(^(^(#)))),#,^(0)),0,^(^(^(^(^(^(0)))))))
1366	^(R(R(^(^(^(^(#)))),#,^(0)),0,^(^(^(^(^(^(0))))))))
1367	^(^(R(R(^(^(^(^(#)))),#,^(0)),0,^(^(^(^(^(^(0)))))))))
1368	^(^(^(R(R(^(^(^(^(#)))),#,^(0)),0,^(^(^(^(^(^(0))))))))))
1369	R(^(^(^(^(R(R(^(^(^(^(#)))),#,^(0)),#,^(0)))))),0,^(^(0)))
1370	^(R(^(^(^(^(R(R(^(^(^(^(#)))),#,^(0)),#,^(0)))))),0,^(^(0))))
1372	R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(^(^(0)))),^(^(^(0))))
1373	^(R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(^(^(0)))),^(^(^(0)))))
1405	R(R(^(^(^(^(^(#))))),#,^(^(^(^(^(0)))))),^(0),^(^(^(^(0)))))
1406	R(R(^(^(^(^(^(#))))),#,^(0)),^(^(0)),^(^(^(^(0)))))
1407	^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(0)),^(^(^(^(0))))))
1408	^(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(0)),^(^(^(^(0)))))))
1409	^(^(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(0)),^(^(^(^(0))))))))
1429	R(R(^(^(^(^(^(^(^(#))))))),#,^(0)),^(^(^(^(0)))),^(^(^(0))))
1430	R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),#)),0,^(^(0)))
1431	^(R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),#)),0,^(^(0))))
1432	^(^(R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),#)),0,^(^(0)))))
1450	R(R(^(^(^(^(#)))),#,^(^(0))),^(^(^(^(^(0))))),^(^(^(^(0)))))
1456	R(R(^(^(^(#))),#,^(^(^(^(0))))),0,^(^(^(^(^(^(0)))))))
1457	R(R(^(^(^(#))),#,^(^(0))),^(0),^(^(^(^(^(^(0)))))))
1458	R(R(R(^(^(^(#))),#,0),#,^(^(0))),^(0),^(^(0)))
1459	^(R(R(R(^(^(^(#))),#,0),#,^(^(0))),^(0),^(^(0))))
1460	^(^(R(R(R(^(^(^(#))),#,0),#,^(^(0))),^(0),^(^(0)))))
1461	^(^(^(R(R(R(^(^(^(#))),#,0),#,^(^(0))),^(0),^(^(0))))))
1462	R(^(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0))))))),0,^(^(0)))
1463	^(R(^(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0))))))),0,^(^(0))))
1464	^(^(R(^(^(^(^(R(R(^(^(^(#))),#,0),#,^(^(0))))))),0,^(^(0)))))
1485	R(^(R(R(^(^(^(#))),#,^(^(0))),^(^(^(0))),#)),^(0),^(^(0)))
1486	R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),^(^(0)),^(^(0)))
1487	^(R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),^(^(0)),^(^(0))))
1488	^(^(R(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#)),^(^(0)),^(^(0)))))
1495	R(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),#))),0,^(^(0)))
1496	^(R(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(^(0))),#))),0,^(^(0))))
1514	R(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#))),0,^(^(^(0))))
1515	^(R(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#))),0,^(^(^(0)))))
1516	^(^(R(^(^(R(R(^(^(^(#))),#,0),^(^(^(0))),#))),0,^(^(^(0))))))
1532	R(R(R(^(^(#)),#,^(^(^(^(0))))),#,^(^(0))),^(0),^(^(0)))
1533	R(R(R(^(^(#)),#,^(^(^(0)))),#,0),^(^(0)),^(^(0)))
1534	^(R(R(R(^(^(#)),#,^(^(^(0)))),#,0),^(^(0)),^(^(0))))
1535	R(R(R(^(^(#)),#,^(0)),^(^(^(0))),#),^(^(0)),^(^(^(0))))
1536	R(R(R(^(^(#)),#,0),^(^(^(0))),#),^(^(^(0))),^(^(^(0))))
1537	^(R(R(R(^(^(#)),#,0),^(^(^(0))),#),^(^(^(0))),^(^(^(0)))))
1538	R(^(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(^(0))))))))),0,^(^(0)))
1539	R(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0))))))),^(0),^(^(0)))
1540	^(R(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0))))))),^(0),^(^(0))))
1541	^(^(R(^(^(^(R(R(^(^(#)),#,0),#,^(^(^(0))))))),^(0),^(^(0)))))
1548	R(^(R(R(^(^(^(#))),#,^(^(0))),^(^(0)),#)),^(0),^(^(^(0))))
1549	R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),^(^(0)),^(^(^(0))))
1550	^(R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),^(^(0)),^(^(^(0)))))
1551	^(^(R(^(R(R(^(^(^(#))),#,0),^(^(0)),#)),^(^(0)),^(^(^(0))))))
1555	R(R(^(^(^(^(^(^(#)))))),#,^(0)),0,^(^(^(^(^(0))))))
1556	^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),0,^(^(^(^(^(0)))))))
1557	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),0,^(^(^(^(^(0))))))))
1558	^(^(^(R(R(^(^(^(^(^(^(#)))))),#,^(0)),0,^(^(^(^(^(0)))))))))
1562	R(R(^(^(^(^(^(#))))),#,^(^(0))),0,^(^(^(^(^(0))))))
1563	^(R(R(^(^(^(^(^(#))))),#,^(^(0))),0,^(^(^(^(^(0)))))))
1564	^(^(R(R(^(^(^(^(^(#))))),#,^(^(0))),0,^(^(^(^(^(0))))))))
1565	^(^(^(R(R(^(^(^(^(^(#))))),#,^(^(0))),0,^(^(^(^(^(0)))))))))
1579	R(R(^(^(^(#))),#,^(0)),^(^(^(^(^(^(0)))))),^(^(^(^(^(0))))))
1600	R(R(^(^(^(^(^(^(^(#))))))),#,^(^(^(^(0))))),0,^(^(^(^(0)))))
1606	R(^(R(R(^(^(#)),#,^(^(^(0)))),^(^(^(0))),#)),0,^(^(^(0))))
1607	R(^(R(R(^(^(#)),#,^(^(0))),^(^(^(0))),#)),^(0),^(^(^(0))))
1608	R(^(R(R(^(^(#)),#,^(0)),^(^(^(0))),#)),^(^(0)),^(^(^(0))))
1609	R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),^(^(^(0))),^(^(^(0))))
1610	^(R(^(R(R(^(^(#)),#,0),^(^(^(0))),#)),^(^(^(0))),^(^(^(0)))))
1621	R(R(^(^(^(^(#)))),#,^(0)),^(^(^(^(^(^(0)))))),^(^(^(^(0)))))
1638	R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),0,^(^(^(0))))
1639	^(R(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#)),0,^(^(^(0)))))
1640	R(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#))),0,^(^(^(^(0)))))
1641	^(R(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#))),0,^(^(^(^(0))))))
1642	^(^(R(^(^(R(R(^(^(^(#))),#,0),^(^(0)),#))),0,^(^(^(^(0)))))))
1701	R(R(^(^(^(#))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(^(^(0))))))
1705	R(R(^(^(^(^(#)))),#,^(^(^(^(^(0)))))),0,^(^(^(^(^(0))))))
1706	R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(^(0))))))
1707	^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(^(0)))))))
1708	^(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(^(0))))))))
1709	^(^(^(R(R(^(^(^(^(#)))),#,^(^(0))),^(0),^(^(^(^(^(0)))))))))
1715	R(R(^(^(^(^(^(^(^(#))))))),#,0),^(^(^(^(^(0))))),^(^(^(0))))
1718	R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),^(^(0)),^(^(^(^(0)))))
1719	^(R(R(^(^(^(^(^(#))))),#,^(^(^(0)))),^(^(0)),^(^(^(^(0))))))
1728	R(R(R(^(^(^(#))),^(^(^(^(0)))),#),#,0),^(0),^(^(^(0))))
1729	^(R(R(R(^(^(^(#))),^(^(^(^(0)))),#),#,0),^(0),^(^(^(0)))))
1730	^(^(R(R(R(^(^(^(#))),^(^(^(^(0)))),#),#,0),^(0),^(^(^(0))))))
1755	R(^(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#)))),0,^(^(^(^(0)))))
1756	^(R(^(^(^(R(R(^(^(#)),#,0),^(^(^(0))),#)))),0,^(^(^(^(0))))))
1786	R(R(R(^(^(#)),#,^(^(^(^(^(^(0))))))),#,^(0)),0,^(^(^(0))))
1787	^(R(R(R(^(^(#)),#,^(^(^(^(^(^(0))))))),#,^(0)),0,^(^(^(0)))))
1792	R(R(^(^(^(^(#)))),#,0),^(^(^(^(^(^(^(0))))))),^(^(^(^(0)))))
1793	R(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(^(^(0))))))))),0,^(^(0)))
1794	^(R(^(R(R(^(^(#)),#,0),#,^(^(^(^(^(^(^(0))))))))),0,^(^(0))))
1814	R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),^(0),^(^(^(^(0)))))
1815	^(R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),^(0),^(^(^(^(0))))))
1816	^(^(R(R(^(^(^(^(^(^(#)))))),#,^(^(0))),^(0),^(^(^(^(0)))))))
1820	R(R(^(^(^(#))),#,^(^(^(^(^(0)))))),0,^(^(^(^(^(^(0)))))))
1821	R(R(R(^(^(^(#))),#,^(^(^(0)))),#,^(0)),0,^(^(^(0))))
1822	R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(^(0)))))))
1823	^(R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(^(0))))))))
1824	^(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(^(0)))))))))
1825	^(^(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),^(^(^(^(^(^(0))))))))))
1826	R(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(^(0))))))),0,^(^(0)))
1827	^(R(^(^(^(^(R(R(^(^(^(#))),#,^(0)),#,^(^(0))))))),0,^(^(0))))
1850	R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),^(^(0)),^(^(0)))
1851	^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(^(0))),#)),^(^(0)),^(^(0))))
1874	R(R(^(^(^(^(^(#))))),#,^(^(^(^(0))))),^(^(0)),^(^(^(^(0)))))
1875	R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(^(0)))))
1876	^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(^(0))))))
1877	^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(^(0)))))))
1878	^(^(^(R(R(^(^(^(^(^(#))))),#,0),^(^(^(0))),^(^(^(^(0))))))))
1885	R(R(R(^(^(^(#))),^(^(^(^(0)))),#),#,^(0)),0,^(^(^(^(0)))))
1886	^(R(R(R(^(^(^(#))),^(^(^(^(0)))),#),#,^(0)),0,^(^(^(^(0))))))
1911	R(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#))),0,^(^(^(0))))
1912	^(R(^(^(R(R(^(^(^(^(#)))),#,^(0)),^(^(0)),#))),0,^(^(^(0)))))
1913	R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),^(^(0)),^(^(^(0))))
1914	^(R(^(R(R(^(^(^(#))),#,^(0)),^(^(0)),#)),^(^(0)),^(^(^(0)))))
2000	R(R(R(^(^(#)),^(^(^(^(^(0))))),#),#,0),^(^(0)),^(^(^(0))))
2001	^(R(R(R(^(^(#)),^(^(^(^(^(0))))),#),#,0),^(^(0)),^(^(^(0)))))
2031	R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(^(0)))))
2032	^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(^(0))))))
2033	^(^(R(R(^(^(^(^(^(#))))),#,^(0)),^(^(^(0))),^(^(^(^(0)))))))
2044	R(R(R(^(^(#)),#,^(^(^(^(0))))),^(^(^(0))),#),0,^(^(^(0))))
2045	R(R(R(^(^(#)),#,^(^(^(0)))),^(^(^(0))),#),^(0),^(^(^(0))))
2046	R(R(R(^(^(#)),#,^(^(0))),^(^(0)),#),0,^(^(^(^(^(0))))))
2047	R(R(^(^(^(^(#)))),#,^(^(^(0)))),^(0),^(^(^(^(^(0))))))
2048	R(R(^(^(^(^(#)))),#,0),^(^(0)),^(^(^(^(^(0))))))
2049	^(R(R(^(^(^(^(#)))),#,0),^(^(0)),^(^(^(^(^(0)))))))
2050	R(^(^(R(R(^(^(#)),#,0),#,^(^(0))))),^(^(0)),^(^(0)))
2051	R(^(^(^(R(R(^(^(#)),#,0),#,^(0))))),^(^(^(0))),^(^(0)))
2052	^(R(^(^(^(R(R(^(^(#)),#,0),#,^(0))))),^(^(^(0))),^(^(0))))
